label,intensity,symmetry
7,76.01176470588236,99.27058823529413
6,177.41960784313724,137.65490196078431
6,104.72156862745098,94.34509803921569
9,84.3529411764706,103.05882352941177
4,87.6470588235294,106.06274509803922
9,60.30980392156863,83.56078431372549
5,88.2156862745098,86.58823529411765
4,139.99607843137255,136.55686274509804
8,90.90980392156862,95.50588235294119
7,86.70588235294117,125.01960784313727
7,72.88235294117646,86.69803921568626
8,74.6,93.09803921568627
8,200.1450980392157,192.03921568627453
8,128.4470588235294,150.68235294117648
6,156.17254901960786,215.6235294117647
9,77.85882352941177,94.0078431372549
0,116.85098039215686,108.7843137254902
1,82.8078431372549,131.43529411764706
5,108.64313725490196,115.81960784313725
9,158.13333333333333,137.33333333333331
0,149.61960784313726,210.76078431372548
2,62.42745098039216,86.25098039215686
3,63.44705882352941,83.35686274509803
0,106.56862745098039,100.54901960784314
6,102.75294117647059,116.64313725490196
0,108.52549019607844,158.85490196078433
3,158.24705882352941,154.34509803921569
2,118.90196078431373,129.2078431372549
0,127.6,134.0470588235294
6,117.50980392156863,118.96470588235294
0,169.7921568627451,105.9607843137255
0,138.04705882352943,151.00392156862745
7,93.07450980392157,126.58823529411765
1,56.54117647058823,33.25490196078431
3,81.76862745098039,77.29411764705883
9,94.0,84.04705882352941
4,87.6,87.5764705882353
6,68.14509803921568,91.07450980392157
6,97.7843137254902,139.8901960784314
5,64.94509803921568,90.0156862745098
3,103.29411764705883,128.39215686274508
8,135.74117647058824,185.9764705882353
1,59.85098039215686,83.44313725490196
8,71.45098039215686,85.6470588235294
7,64.98823529411764,90.54117647058824
1,79.61176470588235,106.8313725490196
3,83.13333333333334,95.45098039215686
6,126.85882352941177,129.24705882352941
3,95.15294117647059,115.45882352941177
3,109.06274509803922,117.03529411764706
2,77.21176470588236,82.12549019607843
3,58.780392156862746,74.69803921568626
2,54.819607843137256,83.74117647058824
7,136.08627450980393,145.6156862745098
2,167.49803921568628,154.66666666666666
3,169.31764705882352,154.65882352941176
7,82.91764705882353,129.68627450980392
5,90.36078431372549,112.0
5,58.78823529411765,73.1764705882353
8,98.71764705882353,135.78823529411764
2,91.40392156862745,124.39215686274511
0,115.89803921568627,62.51764705882353
6,103.80392156862744,112.72941176470589
3,159.8392156862745,154.68235294117648
1,41.082352941176474,71.50588235294117
1,40.83529411764706,42.48627450980392
1,74.40392156862745,104.04705882352941
0,123.37254901960785,91.85882352941177
2,134.3607843137255,140.10980392156864
5,107.83921568627451,133.4823529411765
6,141.23529411764707,150.46274509803922
0,103.87450980392157,85.56078431372549
8,132.38039215686274,101.90588235294118
6,129.28627450980392,147.9686274509804
0,158.28627450980392,123.45882352941176
0,124.87450980392157,106.62745098039215
7,96.92549019607843,118.11764705882354
9,74.38823529411765,88.14117647058825
6,107.7764705882353,128.65098039215687
9,75.95686274509804,94.05490196078432
3,86.77254901960784,110.75294117647059
0,112.90588235294118,127.92156862745098
0,191.89803921568628,88.16470588235293
6,95.44705882352942,93.16862745098038
4,210.2627450980392,141.29411764705884
7,116.92156862745098,128.3764705882353
2,70.4078431372549,104.20392156862745
1,46.07058823529412,48.41568627450981
9,118.97254901960784,74.0392156862745
2,103.18039215686275,129.36470588235295
8,100.05490196078432,91.44313725490196
9,83.2156862745098,101.37254901960785
9,121.61960784313726,161.28627450980395
2,130.01960784313727,136.4313725490196
7,63.49411764705882,91.39607843137254
4,107.02352941176471,73.24705882352941
2,116.13333333333334,168.83921568627449
3,80.6,93.71764705882353
6,105.25882352941177,103.26274509803922
8,127.16078431372549,127.12156862745098
7,71.2156862745098,102.28235294117647
0,125.99215686274509,107.76470588235294
9,120.78823529411764,115.5843137254902
2,122.17254901960784,152.27450980392155
7,81.03529411764706,112.4
9,99.63921568627451,99.87450980392157
0,195.07450980392156,100.25882352941176
5,82.7607843137255,118.02352941176471
4,115.68627450980392,131.83529411764707
5,108.45882352941176,127.71764705882353
8,145.87450980392157,114.72941176470587
4,84.70588235294117,105.54509803921567
3,114.08235294117647,111.27058823529413
1,59.54117647058823,34.501960784313724
7,94.83921568627451,105.63921568627451
8,125.29803921568627,164.8078431372549
9,114.78039215686275,105.01176470588236
7,83.66274509803921,106.11764705882354
0,142.8156862745098,205.6078431372549
6,65.69019607843137,83.16862745098038
5,145.17254901960786,152.41568627450982
6,111.88627450980393,118.82352941176471
2,146.13725490196077,151.24705882352941
2,103.76862745098039,140.41568627450982
0,159.85098039215686,125.31764705882352
7,135.76470588235293,163.4823529411765
2,75.6156862745098,82.50980392156862
6,78.74509803921569,98.18823529411765
3,129.75294117647059,111.62352941176471
2,117.50980392156863,159.45882352941177
5,69.12156862745098,91.20784313725491
6,98.5764705882353,123.86666666666667
1,30.43921568627451,36.84705882352941
9,76.17254901960784,87.20784313725491
0,140.50196078431372,188.99607843137255
4,51.13725490196079,65.47450980392156
4,119.33333333333333,134.2901960784314
3,138.16470588235293,102.55686274509804
1,70.91764705882353,114.07843137254902
5,71.65098039215687,107.36470588235294
4,85.7607843137255,107.6705882352941
9,126.09019607843138,122.94117647058823
7,92.94901960784314,127.2
3,129.42352941176472,159.77254901960782
5,64.63529411764706,102.50980392156862
3,145.2941176470588,140.98823529411766
7,75.91764705882353,107.03529411764706
3,88.25882352941177,106.49411764705883
8,107.30588235294118,146.27450980392157
6,131.95686274509805,133.71764705882353
2,113.13333333333334,172.4392156862745
4,97.83529411764705,127.2235294117647
6,138.7450980392157,135.71764705882353
1,53.03529411764706,33.01176470588236
1,48.55294117647059,79.04313725490195
4,88.90196078431373,112.13333333333333
0,110.68235294117648,174.0
6,82.37647058823529,115.89019607843136
7,84.36470588235294,105.83529411764707
2,145.69411764705882,134.05490196078432
8,120.69803921568628,144.13333333333333
0,173.12549019607843,193.46666666666667
2,124.70196078431373,142.96470588235294
8,144.75686274509803,140.35294117647058
6,49.286274509803924,68.83921568627451
4,95.4235294117647,83.35686274509804
8,91.90196078431373,95.90588235294118
6,96.30196078431372,119.84313725490196
4,77.3529411764706,89.85882352941177
1,36.65098039215686,39.34901960784313
8,132.87843137254902,80.29019607843136
5,86.30196078431372,105.52941176470588
4,108.6,108.52549019607844
9,49.92941176470588,59.937254901960785
4,114.07058823529412,134.52549019607844
2,90.04313725490196,117.11372549019607
5,106.40392156862745,103.44313725490196
2,130.97254901960784,118.8235294117647
9,66.02745098039216,75.9843137254902
8,84.97254901960784,105.25490196078431
9,72.60392156862746,83.96862745098039
5,143.12549019607843,190.75294117647059
4,64.0,86.86274509803923
4,100.71764705882353,121.2392156862745
6,114.49411764705883,119.10588235294117
4,83.36470588235294,101.67843137254903
8,97.82745098039216,89.73333333333333
1,69.43529411764706,72.87843137254902
5,149.2980392156863,92.47843137254901
8,110.53333333333333,144.53333333333333
9,73.02352941176471,102.06274509803922
9,136.09803921568627,89.05882352941177
3,89.56862745098039,123.11372549019607
2,88.07058823529412,134.58823529411765
8,75.95686274509804,101.47450980392156
2,128.54117647058823,117.00392156862745
2,78.58823529411765,129.1137254901961
7,120.8,127.09019607843138
2,140.6392156862745,149.6470588235294
4,75.66666666666667,73.14509803921568
1,40.55294117647059,71.2078431372549
9,68.68235294117648,101.51372549019608
3,68.21176470588236,52.05490196078432
2,122.6078431372549,191.81960784313725
2,70.34117647058824,97.09019607843138
9,146.10980392156864,80.19607843137254
2,173.84313725490196,165.44313725490196
7,69.99607843137255,91.62352941176471
2,125.23529411764706,151.9529411764706
1,52.08627450980392,91.66274509803921
3,85.71764705882353,90.51764705882353
4,90.50980392156863,107.72549019607843
9,111.14117647058823,133.39607843137256
1,51.54117647058823,84.61176470588235
8,116.9843137254902,122.10196078431372
2,145.39607843137256,164.33725490196076
4,116.63921568627451,89.64705882352942
1,46.674509803921566,80.4
3,116.32156862745099,143.23137254901962
7,72.74509803921569,80.24313725490197
4,134.82745098039214,122.90980392156862
1,106.09411764705882,139.04313725490198
1,48.40392156862745,43.35686274509804
5,88.75294117647059,136.35294117647058
6,231.0235294117647,135.49803921568628
9,90.92941176470588,81.29411764705883
0,102.70980392156862,132.0705882352941
5,74.77254901960784,96.62745098039215
7,91.24705882352941,108.65882352941176
6,129.89803921568628,81.34117647058824
8,179.95294117647057,101.74901960784314
2,102.06274509803922,95.02745098039216
7,91.90588235294118,96.07058823529411
8,128.7921568627451,144.55686274509804
8,109.95686274509804,140.49411764705883
2,149.02745098039216,201.91372549019607
8,107.41568627450981,96.61960784313726
8,106.75686274509803,101.24705882352941
9,130.46274509803922,150.27450980392157
1,60.129411764705885,95.5529411764706
2,111.2078431372549,110.24313725490197
5,114.49019607843137,154.14117647058822
5,127.12549019607843,141.73333333333335
1,48.27843137254902,19.066666666666666
8,103.05882352941177,144.87058823529412
1,29.149019607843137,20.55686274509804
5,164.30980392156863,167.01176470588234
8,166.79607843137254,125.48235294117647
9,115.7921568627451,148.59607843137258
2,129.84313725490196,134.99607843137255
3,139.8392156862745,111.49803921568628
0,108.78039215686275,74.50196078431372
5,84.04705882352941,111.60784313725489
1,43.61960784313725,75.56078431372549
0,117.98823529411764,155.87450980392157
5,79.44313725490196,125.85882352941178
4,126.14117647058823,143.05098039215687
1,106.09019607843138,71.49019607843138
6,140.21960784313725,145.1843137254902
8,90.23137254901961,109.03529411764706
0,124.1686274509804,84.13333333333333
4,179.4156862745098,160.8
9,115.56078431372549,105.66274509803921
0,208.70980392156864,172.30588235294118
0,75.10196078431373,91.38823529411765
5,132.7764705882353,146.51764705882354
2,137.7019607843137,142.28235294117647
3,74.11372549019607,86.74509803921569
4,88.20392156862745,86.60392156862746
3,79.75294117647059,95.83529411764707
9,125.84705882352941,132.93333333333334
2,75.75294117647059,106.96470588235294
3,124.6078431372549,141.6156862745098
6,98.54509803921569,102.02352941176471
5,65.33725490196079,95.37254901960785
2,72.94901960784314,65.85882352941177
7,118.6,125.86666666666667
4,128.4392156862745,148.8078431372549
2,125.92156862745098,129.1921568627451
4,95.94509803921568,112.13333333333334
2,124.63529411764706,153.52941176470588
7,114.15686274509804,138.59607843137255
1,78.09019607843138,47.76470588235294
0,172.11764705882354,161.41960784313727
4,130.72941176470587,140.7372549019608
1,36.30196078431373,61.207843137254905
6,139.98823529411766,100.83921568627451
9,103.10588235294118,125.08235294117647
3,94.37254901960785,138.90980392156862
2,102.68235294117648,102.7764705882353
0,98.55294117647058,140.02352941176468
6,162.2549019607843,145.09019607843138
3,97.65882352941176,123.27843137254902
6,107.89411764705882,103.84313725490196
7,66.6156862745098,101.2156862745098
3,89.60392156862746,102.32156862745097
8,140.89803921568628,130.95686274509802
1,46.07058823529412,82.8156862745098
7,133.86274509803923,149.1764705882353
9,84.08627450980393,124.43921568627451
8,75.76862745098039,84.0392156862745
1,103.32549019607843,100.94901960784313
2,116.20392156862745,126.0078431372549
3,110.10196078431373,107.80392156862744
6,115.56470588235294,124.8156862745098
5,42.819607843137256,66.31372549019608
0,172.64313725490197,158.05490196078432
8,160.1921568627451,89.93725490196078
6,119.04313725490196,127.01176470588236
1,70.78039215686275,114.0078431372549
6,136.17254901960786,140.3843137254902
0,202.54509803921567,141.90588235294118
2,159.6078431372549,142.87843137254902
8,137.85882352941175,127.6078431372549
0,146.2156862745098,122.50196078431372
8,150.67843137254903,179.6392156862745
9,87.67843137254901,73.75686274509803
1,44.101960784313725,78.71372549019608
4,79.05098039215686,84.65882352941176
8,122.16078431372549,127.15294117647059
4,127.21176470588236,120.09411764705882
4,95.6470588235294,86.85490196078432
5,69.93725490196078,107.53725490196078
1,43.38823529411765,47.89019607843137
8,196.50196078431372,178.60392156862744
7,146.05490196078432,159.7019607843137
7,96.53725490196078,110.95686274509805
0,128.07450980392156,157.65490196078431
6,83.17647058823529,93.34901960784313
4,101.07843137254902,102.99607843137255
6,85.94901960784314,84.68235294117648
5,102.29411764705883,134.65882352941176
7,140.9294117647059,158.8313725490196
4,92.34117647058824,92.35294117647058
3,158.30588235294118,150.49411764705883
8,104.77254901960784,122.30588235294118
8,147.3372549019608,160.2980392156863
0,76.56470588235294,95.48235294117647
9,56.08627450980392,72.14901960784314
7,114.55686274509804,109.29411764705883
7,195.61176470588236,147.49803921568628
9,127.79607843137255,136.86274509803923
8,189.54901960784315,149.87450980392157
2,88.32156862745099,106.57254901960783
1,48.09803921568628,79.08235294117648
5,67.14117647058823,93.80392156862746
1,50.53333333333333,88.65882352941176
9,77.42745098039215,92.16470588235293
8,136.83137254901962,152.57254901960783
6,97.45490196078431,87.80392156862746
4,79.30980392156863,82.06274509803922
7,124.89411764705882,151.46666666666667
5,69.34901960784313,102.52549019607844
3,75.6078431372549,98.88627450980393
1,91.1921568627451,152.55686274509804
5,97.56862745098039,141.91372549019607
7,85.6470588235294,95.1686274509804
1,46.819607843137256,78.14117647058823
8,113.31764705882352,132.30588235294118
3,48.45490196078431,56.760784313725495
1,55.90588235294118,17.301960784313724
7,73.6156862745098,100.92549019607844
1,59.10588235294118,95.89803921568628
1,95.19607843137256,56.48627450980392
6,165.61960784313726,201.2941176470588
4,147.28627450980392,121.84313725490196
3,151.99607843137255,169.44313725490196
8,115.58431372549019,133.1529411764706
3,164.44313725490196,164.71372549019608
2,84.33333333333333,119.70196078431374
8,101.3921568627451,125.68627450980392
9,89.50196078431372,74.19607843137254
9,65.32549019607843,67.39607843137254
1,83.00392156862745,134.26666666666665
2,101.89411764705882,93.97647058823529
3,78.38039215686274,79.79607843137255
3,111.41176470588235,116.57254901960783
0,114.12941176470588,176.94117647058823
2,156.47058823529412,199.12941176470588
0,154.29019607843136,113.36470588235295
3,122.6078431372549,175.40392156862742
3,122.87058823529412,95.89019607843137
5,93.55686274509804,127.56862745098039
0,80.8,59.70980392156863
5,101.89803921568627,145.7019607843137
9,109.24705882352941,95.31764705882352
0,82.86666666666666,99.02745098039216
5,134.24705882352941,139.89019607843136
9,53.498039215686276,75.90588235294118
1,56.90588235294118,100.26666666666667
5,71.50588235294117,111.39607843137256
1,40.36078431372549,47.92941176470588
1,71.27450980392157,121.52941176470588
2,158.83529411764707,176.3686274509804
5,108.34509803921569,109.80392156862744
1,79.89019607843137,94.60392156862744
0,84.90588235294118,121.53725490196078
2,194.06666666666666,126.69803921568626
8,72.32941176470588,100.69019607843137
0,92.05882352941177,81.6
7,96.64313725490196,115.81176470588235
1,58.86274509803921,21.294117647058826
8,69.93725490196078,96.24313725490197
5,92.17254901960784,125.5843137254902
3,105.82745098039216,125.56862745098039
2,128.99607843137255,166.20392156862746
9,113.98823529411764,131.36470588235295
4,139.22745098039215,131.52156862745096
3,156.2980392156863,139.49803921568628
6,123.29019607843138,114.50196078431372
0,104.56470588235294,120.57254901960785
4,103.15686274509804,126.18823529411765
1,46.32156862745098,44.91764705882353
5,93.03137254901961,121.33333333333334
9,76.92156862745098,108.0
3,88.3529411764706,122.52549019607844
0,142.08627450980393,187.23921568627452
5,93.47058823529412,113.49803921568628
0,109.83529411764705,47.82745098039216
6,80.78039215686275,111.27058823529413
2,80.47058823529412,81.37254901960785
7,65.78823529411764,84.80000000000001
6,89.49411764705883,106.4235294117647
0,143.88235294117646,205.49019607843138
6,102.5764705882353,99.46666666666667
0,174.62745098039215,217.01176470588234
8,124.38039215686274,144.27450980392157
9,102.65882352941176,98.30588235294118
5,93.59607843137255,123.25490196078431
6,85.24313725490197,93.23137254901961
7,47.976470588235294,68.23529411764706
4,120.58823529411765,122.56470588235294
3,166.94509803921568,122.12549019607843
9,102.12156862745098,98.09411764705882
4,71.00392156862745,95.5921568627451
2,118.01960784313725,140.30588235294118
8,77.45490196078431,96.0078431372549
2,146.90588235294118,180.25882352941176
4,99.57254901960785,81.51372549019608
5,80.06274509803922,89.2156862745098
2,105.49411764705883,133.00392156862745
8,116.45098039215686,171.01960784313724
7,100.28627450980392,118.0
7,78.99215686274509,91.50588235294117
9,124.98823529411764,98.98823529411766
4,56.41960784313726,76.08627450980393
0,129.1450980392157,95.52156862745099
1,56.51764705882353,79.01176470588236
1,63.15294117647059,62.86274509803921
0,169.2941176470588,216.5254901960784
6,101.34901960784313,125.90588235294118
6,187.81960784313725,160.14901960784314
9,120.05490196078432,94.32156862745097
5,84.6313725490196,122.93333333333334
2,123.3921568627451,179.05098039215687
7,111.2235294117647,126.20392156862745
7,79.56470588235294,97.75686274509803
8,71.28627450980392,79.39607843137256
5,101.23137254901961,130.05490196078432
8,141.23921568627452,171.88235294117646
3,80.85882352941177,89.1843137254902
6,138.11764705882354,152.93333333333334
2,109.54901960784314,180.06274509803922
0,168.80392156862746,114.76862745098039
7,104.13725490196079,112.94901960784314
8,87.76470588235294,113.96862745098039
2,123.82352941176471,126.90980392156862
6,94.38039215686274,98.25882352941176
9,58.423529411764704,80.14901960784314
8,193.1607843137255,196.48627450980393
4,112.08235294117647,133.08235294117645
9,102.16470588235295,106.17254901960786
4,99.41568627450981,110.20392156862745
1,46.35294117647059,54.07058823529412
8,65.88235294117646,85.81176470588235
4,62.537254901960786,80.16470588235293
0,136.9764705882353,156.3843137254902
7,161.1607843137255,141.9137254901961
7,91.01960784313725,117.46666666666667
3,137.8,161.50588235294117
6,86.00784313725491,108.88627450980393
8,159.70980392156864,142.77647058823527
7,122.81960784313725,131.1921568627451
0,114.62745098039215,54.69019607843137
3,146.1764705882353,133.35686274509806
7,101.58431372549019,137.51372549019607
7,89.05490196078432,119.67843137254903
0,112.49803921568628,106.0392156862745
8,156.86666666666667,165.07450980392156
7,170.49411764705883,174.90196078431373
4,117.05882352941177,144.0313725490196
0,100.56862745098039,158.8392156862745
6,57.87843137254902,81.05882352941177
6,139.67843137254903,154.91764705882355
4,89.89803921568627,106.55686274509804
3,190.65882352941176,201.06666666666666
2,108.86666666666666,121.11372549019607
2,119.65490196078431,123.78823529411764
9,64.41960784313726,76.23529411764706
7,97.35686274509804,126.13333333333333
2,130.36470588235295,157.09803921568627
3,83.17647058823529,119.9607843137255
4,118.09019607843138,123.78039215686275
4,101.81960784313725,124.4078431372549
5,98.31372549019608,130.61960784313726
6,109.11372549019607,150.8313725490196
1,80.97254901960784,135.9686274509804
2,174.78823529411764,171.2941176470588
2,138.74117647058824,164.3372549019608
5,107.75686274509803,144.30588235294118
8,72.11372549019607,110.29803921568627
6,149.30196078431374,152.5254901960784
8,95.07843137254902,104.94901960784314
1,73.98823529411764,123.79607843137255
7,109.09019607843138,134.91764705882352
7,94.85098039215686,109.05882352941177
3,88.2235294117647,74.24313725490197
9,146.62745098039215,92.69019607843137
4,62.79607843137255,71.6313725490196
2,123.51764705882353,118.02352941176471
4,82.50196078431372,107.62352941176471
4,99.65490196078431,117.9843137254902
7,71.6,89.5921568627451
2,144.4470588235294,141.46666666666667
3,107.72941176470589,139.35686274509806
2,125.1686274509804,137.5372549019608
7,76.21960784313725,105.84313725490196
0,195.83137254901962,213.34117647058824
4,73.71372549019608,93.65490196078431
0,97.75686274509803,119.11372549019607
7,103.43921568627451,124.87843137254902
7,98.72941176470589,124.37647058823529
8,171.50980392156862,97.91372549019607
1,51.529411764705884,36.015686274509804
3,88.96470588235294,118.09411764705882
7,137.5529411764706,148.3686274509804
0,95.96862745098039,141.6078431372549
1,81.25490196078431,46.431372549019606
6,91.01176470588236,118.07058823529411
2,187.70980392156864,133.30980392156863
6,58.66274509803922,78.79215686274509
9,111.6078431372549,114.17254901960784
6,66.43921568627451,77.25490196078431
8,132.8470588235294,182.27450980392157
8,61.35294117647059,62.870588235294115
9,60.0078431372549,95.89803921568628
6,142.83529411764707,174.98823529411766
5,136.2156862745098,130.50980392156862
9,111.9843137254902,84.54117647058824
4,51.411764705882355,62.4078431372549
1,46.68235294117647,19.615686274509805
5,57.95294117647059,95.85882352941177
1,55.423529411764704,37.68627450980392
7,68.6078431372549,83.66274509803921
4,70.07843137254902,78.52549019607844
8,139.65098039215687,149.23137254901962
5,101.82745098039216,136.20392156862744
7,83.64313725490196,109.66274509803921
4,94.44705882352942,105.62352941176471
7,80.15294117647059,122.4078431372549
2,113.05490196078432,123.67058823529412
2,91.43529411764706,143.74901960784314
1,51.23921568627451,89.36470588235295
8,136.75686274509803,169.45882352941175
6,142.50588235294117,112.23529411764706
2,129.86274509803923,151.2156862745098
2,87.50980392156863,110.8235294117647
6,110.30588235294118,81.9843137254902
1,41.39607843137255,21.929411764705883
8,83.89411764705882,118.00784313725491
1,36.14509803921569,58.29803921568627
0,94.73333333333333,109.31764705882352
6,121.14901960784314,100.25882352941176
8,134.04705882352943,132.0705882352941
3,95.90980392156862,129.2
4,78.7764705882353,94.43921568627451
5,110.32156862745099,140.69019607843137
4,90.56078431372549,107.12941176470588
1,57.450980392156865,30.533333333333335
7,89.84705882352941,121.90588235294118
1,48.02745098039216,77.78823529411764
5,64.14117647058823,99.84313725490196
0,100.28627450980392,141.57647058823528
3,85.58823529411765,117.32549019607843
6,114.35686274509804,139.85098039215686
8,96.34901960784313,87.97647058823529
8,148.86666666666667,141.93725490196078
2,120.65490196078431,148.62745098039215
6,159.04313725490195,162.12549019607843
8,122.89411764705882,177.51372549019607
7,88.53333333333333,104.53333333333333
3,138.7450980392157,102.4470588235294
4,87.70980392156862,80.31372549019608
5,48.5843137254902,90.38431372549019
4,104.73333333333333,101.94509803921568
3,126.73725490196078,139.5843137254902
1,47.8235294117647,82.16470588235293
2,95.40392156862745,110.18823529411765
2,90.23137254901961,102.7686274509804
9,74.97647058823529,93.69411764705882
5,128.38039215686274,159.85882352941178
9,49.705882352941174,47.13725490196079
6,84.99607843137255,104.8235294117647
1,56.42745098039216,13.113725490196078
7,76.24313725490197,103.78823529411764
2,84.02745098039216,126.91764705882353
0,131.24313725490197,140.54117647058823
0,140.90196078431373,176.85490196078433
8,111.81176470588235,112.61960784313726
0,127.24705882352941,104.29019607843136
5,95.49803921568628,114.52549019607844
7,73.12156862745098,95.06666666666666
4,100.30588235294118,116.10980392156863
7,82.98039215686275,114.90980392156862
9,71.16078431372549,91.08235294117648
3,108.87450980392157,154.19607843137254
2,152.98431372549018,184.86274509803923
5,130.06274509803922,123.38039215686274
7,105.68235294117648,141.77254901960785
9,76.94901960784314,102.43137254901961
9,81.09411764705882,84.61960784313726
4,102.49411764705883,121.28627450980392
5,75.23529411764706,126.13333333333333
7,105.44313725490196,133.57647058823528
6,147.34509803921569,132.90196078431373
3,135.3686274509804,134.94117647058823
1,55.12549019607843,25.80392156862745
8,88.19607843137256,92.8313725490196
5,120.78039215686275,158.4156862745098
3,142.91372549019607,122.14117647058825
3,149.14901960784314,128.86274509803923
4,109.46666666666667,128.20392156862744
2,147.28627450980392,135.2235294117647
9,75.80392156862744,100.94901960784313
5,56.27058823529412,84.25098039215686
5,77.2078431372549,108.99607843137255
6,112.00784313725491,135.45098039215685
9,88.30196078431372,90.79215686274509
8,72.05882352941177,80.8078431372549
0,112.05098039215686,131.49019607843138
8,138.2,167.01176470588234
3,105.74901960784314,150.94901960784313
4,140.54901960784315,128.5254901960784
9,72.67058823529412,94.10196078431372
2,173.68627450980392,166.2901960784314
0,139.87843137254902,106.87843137254902
9,109.37647058823529,145.53725490196078
4,125.07843137254902,92.14901960784314
2,56.07058823529412,69.83529411764707
5,108.17254901960784,161.30980392156863
1,59.27058823529412,95.35686274509804
2,107.62352941176471,116.49411764705883
5,87.80392156862744,127.97647058823529
2,122.7921568627451,147.01960784313724
4,78.28235294117647,99.56862745098039
5,106.70196078431373,99.41960784313726
5,55.227450980392156,88.25882352941177
4,63.05490196078431,83.2156862745098
6,96.71764705882353,114.69019607843137
7,132.76078431372548,142.98823529411766
0,113.44705882352942,129.28627450980392
1,56.741176470588236,91.97647058823529
1,75.7921568627451,51.498039215686276
8,190.92156862745097,190.67450980392158
0,108.22745098039216,166.49411764705883
2,112.65882352941176,105.56862745098039
2,80.07058823529412,109.09803921568627
2,105.00784313725491,131.2
8,158.01176470588234,174.3843137254902
4,151.05098039215687,89.41176470588235
3,61.69019607843137,68.34509803921569
1,53.90196078431372,90.68235294117648
6,99.49411764705883,96.14117647058823
3,148.03529411764706,187.1921568627451
9,48.08627450980392,59.06666666666666
1,39.54509803921569,72.36078431372549
4,143.36470588235295,141.71764705882353
8,95.1843137254902,125.29411764705883
